Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,DE_Admin_Region,LGA_Name,DE_Admin_AREA,Prep Total,Year 1 Total,Year 2 Total,Year 3 Total,Year 4 Total,Year 5 Total,Year 6 Total,Primary Ungraded Total,Primary Total,Year 7 Total,Year 8 Total,Year 9 Total,Year 10 Total,Year 11 Total,Year 12 Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
Catholic,2,1383,St Peter's School,Primary,O,NORTH-WESTERN VICTORIA,Whittlesea (C),North Eastern Melbourne,47.0,45.0,45.0,63.0,51.0,41.0,60.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2024,F
Catholic,2,1386,Santa Maria College,Secondary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,133.0,120.0,139.0,140.0,124.0,0.0,780.0,780.0,2024,F
Catholic,2,1393,Sacred Heart School,Primary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,21.0,18.0,36.0,25.0,31.0,29.0,41.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,2024,F
Catholic,2,1398,St Mark's School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,32.0,23.0,27.0,18.0,20.0,20.0,14.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2024,F
Catholic,2,1406,St John the Baptist School,Primary,O,NORTH-EASTERN VICTORIA,Knox (C),Outer Eastern Melbourne,32.0,37.0,32.0,43.0,28.0,21.0,19.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,2024,F
Catholic,2,1407,St John's School,Primary,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,16.0,13.0,24.0,19.0,27.0,20.4,31.4,0.0,150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8,2024,F
Catholic,2,1408,St Mary's School,Primary,O,NORTH-EASTERN VICTORIA,Greater Shepparton (C),Goulburn,43.0,41.0,25.0,45.0,38.0,47.0,43.2,0.0,282.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.2,2024,F
Catholic,2,1412,St Raphael's School,Primary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,32.0,54.0,46.0,42.0,38.0,44.0,32.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2024,F
Catholic,2,1415,St Kevin's College,Pri/Sec,O,SOUTH-EASTERN VICTORIA,Stonnington (C),Bayside Peninsula,28.0,38.0,44.0,44.0,51.0,134.0,141.0,0.0,480.0,253.0,276.0,272.0,282.0,281.0,275.0,0.0,1639.0,2119.0,2024,F
Catholic,2,1416,St John the Baptist's School,Primary,O,SOUTH-EASTERN VICTORIA,Cardinia (S),Southern Melbourne,31.0,19.0,38.0,29.0,32.0,31.0,29.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,2024,F
Catholic,2,1422,St Vincent de Paul's School,Primary,O,SOUTH-WESTERN VICTORIA,Moonee Valley (C),Western Melbourne,55.0,53.0,78.0,66.0,68.0,54.0,56.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2024,F
Catholic,2,1425,St Joseph's College Geelong,Secondary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.4,283.0,303.0,295.0,291.0,283.0,0.0,1750.4,1750.4,2024,F
Catholic,2,1429,St Joseph's School,Primary,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,72.0,79.0,81.0,71.0,79.0,89.0,73.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,2024,F
Catholic,2,1431,St Bede's College,Secondary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,324.0,335.0,302.0,312.0,292.0,0.0,1890.0,1890.0,2024,F
Catholic,2,1438,Holy Name School,Primary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,28.0,33.0,31.0,23.0,37.0,28.0,38.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2024,F
Catholic,2,1445,Siena College Ltd,Secondary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,119.0,102.0,141.0,117.0,128.0,0.0,746.0,746.0,2024,F
Catholic,2,1459,St Bernard's School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,14.0,26.0,24.0,29.0,22.0,22.0,24.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,2024,F
Catholic,2,1465,St Oliver Plunkett's School,Primary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,51.0,64.0,49.0,48.0,49.0,50.0,38.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,2024,F
Catholic,2,1466,Corpus Christi School,Primary,O,SOUTH-WESTERN VICTORIA,Maribyrnong (C),Western Melbourne,39.0,28.0,27.0,26.0,29.0,21.0,33.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,2024,F
Catholic,2,1470,St Robert's School,Primary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,43.0,26.0,41.0,41.0,47.0,43.0,55.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,2024,F
Catholic,2,1471,St Bernard's College,Secondary,O,SOUTH-WESTERN VICTORIA,Moonee Valley (C),Western Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,253.0,267.0,264.0,255.0,254.0,0.0,1568.0,1568.0,2024,F
Catholic,2,1473,Whitefriars College,Secondary,O,NORTH-EASTERN VICTORIA,Manningham (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,169.0,176.0,203.0,158.0,169.0,0.0,1047.0,1047.0,2024,F
Catholic,2,1477,St Michael's School,Primary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,32.0,26.0,43.0,36.0,28.0,30.0,20.4,0.0,215.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.4,2024,F
Catholic,2,1480,St Mary's School,Primary,O,SOUTH-WESTERN VICTORIA,Moorabool (S),Central Highlands,2.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2024,F
Catholic,2,1481,Our Lady of the Sacred Heart College,Secondary,O,SOUTH-EASTERN VICTORIA,Glen Eira (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,117.0,130.0,113.0,123.0,117.0,0.0,698.0,698.0,2024,F
Catholic,2,1482,St Bede's School,Primary,O,NORTH-EASTERN VICTORIA,Boroondara (C),Inner Eastern Melbourne,26.0,39.0,34.0,54.0,27.0,46.0,31.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,2024,F
Catholic,2,1485,Salesian College Chadstone,Secondary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,177.0,173.0,168.0,180.5,0.0,984.5,984.5,2024,F
Catholic,2,1488,St Patrick's School,Primary,O,SOUTH-WESTERN VICTORIA,Hindmarsh (S),Wimmera South West,11.0,10.0,12.0,7.0,7.0,8.0,11.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2024,F
Catholic,2,1489,St Margaret's School,Primary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,24.0,26.0,39.0,41.0,29.0,38.0,28.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2024,F
Catholic,2,1493,St Kieran's School,Primary,O,SOUTH-EASTERN VICTORIA,Latrobe (C),Inner Gippsland,37.0,39.0,37.0,44.0,32.0,24.0,29.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,2024,F
Catholic,2,1495,Marcellin College,Secondary,O,NORTH-EASTERN VICTORIA,Manningham (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,177.0,209.0,208.0,207.0,210.0,0.0,1180.0,1180.0,2024,F
Catholic,2,1497,Marist-Sion College,Secondary,O,SOUTH-EASTERN VICTORIA,Baw Baw (S),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,198.0,190.0,187.0,172.0,157.0,0.0,1124.0,1124.0,2024,F
Catholic,2,1499,St Theresa's School,Primary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,36.0,40.0,38.0,33.0,36.0,25.0,30.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,2024,F
Catholic,2,1500,St Bernadette's School,Primary,O,NORTH-WESTERN VICTORIA,Banyule (C),North Eastern Melbourne,25.0,15.0,34.0,28.0,32.0,31.0,34.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,2024,F
Catholic,2,1501,St Colman's School,Primary,O,SOUTH-WESTERN VICTORIA,Moyne (S),Wimmera South West,3.0,6.0,2.0,9.8,6.0,6.0,9.8,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,2024,F
Catholic,2,1503,St Agnes' School,Primary,O,SOUTH-EASTERN VICTORIA,Bayside (C),Bayside Peninsula,23.0,18.0,26.0,26.0,15.0,21.0,18.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2024,F
Catholic,2,1505,Our Lady of the Assumption School,Primary,O,SOUTH-EASTERN VICTORIA,Kingston (C),Bayside Peninsula,35.0,42.0,39.0,39.0,21.0,28.0,44.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,2024,F
Catholic,2,1509,Sacred Heart School,Primary,O,NORTH-EASTERN VICTORIA,Maroondah (C),Outer Eastern Melbourne,60.0,64.0,70.0,66.0,65.0,71.0,60.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,2024,F
Catholic,2,1510,St Malachy's School,Primary,O,SOUTH-WESTERN VICTORIA,West Wimmera (S),Wimmera South West,8.0,8.0,13.0,3.0,9.0,8.0,5.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2024,F
Catholic,2,1512,St Mary's School,Primary,O,NORTH-EASTERN VICTORIA,Murrindindi (S),Goulburn,17.0,17.0,30.0,12.0,19.0,24.0,20.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,2024,F
Catholic,2,1516,Holy Spirit School,Primary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,9.0,27.0,17.0,20.0,22.0,25.0,31.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2024,F
